date,META,days_since_last_high,DGS1MO,DGS2,DGS10,T10Y2Y,BAMLC0A1CAAA,VIXCLS,DTWEXBGS,DEXJPUS,VIXCLS_cat,day_of_week_cat,T10Y2Y_binary
2014-12-04,75.23999786376953,26.0,0.03,0.55,2.25,1.7,0.65,12.38,100.3931,119.67,low_vol,3,0
2014-12-05,76.36000061035156,27.0,0.02,0.65,2.31,1.66,0.65,11.82,101.0989,121.38,low_vol,4,0
2014-12-08,76.5199966430664,28.0,0.03,0.64,2.26,1.62,0.65,14.21,101.31,120.89,low_vol,0,0
2014-12-09,76.83999633789062,29.0,0.05,0.64,2.22,1.58,0.65,14.89,100.8095,118.87,low_vol,1,0
2014-12-10,76.18000030517578,30.0,0.05,0.59,2.18,1.59,0.66,18.53,101.0212,118.5,med_vol,2,1
2014-12-11,77.7300033569336,31.0,0.02,0.62,2.19,1.57,0.65,20.08,101.4448,119.4,med_vol,3,0
2014-12-12,77.83000183105469,32.0,0.02,0.56,2.1,1.54,0.65,21.08,101.3735,118.22,med_vol,4,0
2014-12-15,76.98999786376953,33.0,0.02,0.6,2.12,1.52,0.65,20.42,101.674,117.75,med_vol,0,0
2014-12-16,74.69000244140625,34.0,0.03,0.58,2.07,1.49,0.66,23.57,101.526,117.28,med_vol,1,0
2014-12-17,76.11000061035156,35.0,0.03,0.62,2.14,1.52,0.68,19.44,101.5527,117.64,med_vol,2,1
2014-12-18,78.4000015258789,36.0,0.04,0.67,2.22,1.55,0.67,16.81,101.7531,118.84,med_vol,3,1
2014-12-19,79.87999725341797,37.0,0.01,0.67,2.17,1.5,0.67,16.49,102.0483,119.56,med_vol,4,0
2014-12-22,81.44999694824219,0.0,0.01,0.71,2.17,1.46,0.66,15.25,101.9942,119.84,med_vol,0,0
2014-12-23,80.61000061035156,1.0,0.02,0.73,2.26,1.53,0.66,14.8,102.348,120.68,low_vol,1,1
2014-12-24,80.7699966430664,2.0,0.01,0.73,2.27,1.54,0.66,14.37,102.3028,120.45,low_vol,2,1
2014-12-29,80.0199966430664,4.0,0.01,0.72,2.22,1.5,0.65,15.06,102.3767,120.57,med_vol,0,0
2014-12-30,79.22000122070312,5.0,0.03,0.69,2.2,1.51,0.65,15.92,102.1019,119.34,med_vol,1,1
2014-12-31,78.0199966430664,6.0,0.03,0.67,2.17,1.5,0.65,19.2,102.2843,119.85,med_vol,2,0
2015-01-02,78.44999694824219,7.0,0.02,0.66,2.12,1.46,0.65,17.79,102.9027,120.2,med_vol,4,0
2015-01-05,77.19000244140625,8.0,0.02,0.68,2.04,1.36,0.66,19.92,103.4976,119.64,med_vol,0,0
2015-01-06,76.1500015258789,9.0,0.02,0.65,1.97,1.32,0.66,21.12,103.2938,118.26,med_vol,1,0
2015-01-07,76.1500015258789,10.0,0.02,0.62,1.96,1.34,0.67,19.31,103.6316,119.52,med_vol,2,1
2015-01-08,78.18000030517578,11.0,0.01,0.62,2.03,1.41,0.66,17.01,103.2799,119.51,med_vol,3,1
2015-01-09,77.73999786376953,12.0,0.02,0.59,1.98,1.39,0.66,17.55,103.1213,118.66,med_vol,4,0
2015-01-12,76.72000122070312,13.0,0.02,0.56,1.92,1.36,0.66,19.6,103.2372,118.32,med_vol,0,0
2015-01-13,76.44999694824219,14.0,0.02,0.54,1.91,1.37,0.67,20.56,103.27,118.16,med_vol,1,1
2015-01-14,76.27999877929688,15.0,0.02,0.51,1.86,1.35,0.67,21.48,103.0903,116.78,med_vol,2,0
2015-01-15,74.05000305175781,16.0,0.03,0.44,1.77,1.33,0.68,22.39,103.0829,116.95,med_vol,3,0
2015-01-20,76.23999786376953,18.0,0.01,0.53,1.82,1.29,0.68,19.89,103.5233,118.48,med_vol,1,0
2015-01-21,76.73999786376953,19.0,0.01,0.53,1.87,1.34,0.67,18.85,103.7858,117.86,med_vol,2,1
2015-01-22,77.6500015258789,20.0,0.02,0.53,1.9,1.37,0.67,16.4,103.9271,117.92,med_vol,3,1
2015-01-23,77.83000183105469,21.0,0.02,0.52,1.81,1.29,0.66,16.66,104.3676,117.8,med_vol,4,0
2015-01-26,77.5,22.0,0.02,0.54,1.83,1.29,0.66,15.52,104.4818,118.38,med_vol,0,0
2015-01-27,75.77999877929688,23.0,0.02,0.54,1.83,1.29,0.66,17.22,104.1646,117.62,med_vol,1,0
2015-01-28,76.23999786376953,24.0,0.02,0.5,1.73,1.23,0.67,20.44,104.4737,117.74,med_vol,2,0
2015-01-29,78.0,25.0,0.01,0.51,1.77,1.26,0.66,18.76,105.2763,118.31,med_vol,3,1
2015-01-30,75.91000366210938,26.0,0.01,0.47,1.68,1.21,0.65,20.97,105.5884,117.44,med_vol,4,0
2015-02-02,74.98999786376953,27.0,0.01,0.49,1.68,1.19,0.66,19.43,105.2058,117.33,med_vol,0,0
2015-02-03,75.4000015258789,28.0,0.02,0.52,1.79,1.27,0.66,17.33,104.6063,117.48,med_vol,1,1
2015-02-04,75.62999725341797,29.0,0.01,0.52,1.81,1.29,0.66,18.33,104.785,117.58,med_vol,2,1
2015-02-05,75.61000061035156,30.0,0.02,0.52,1.83,1.31,0.65,16.85,104.4915,117.4,med_vol,3,1
2015-02-06,74.47000122070312,31.0,0.01,0.65,1.95,1.3,0.64,17.29,105.1283,119.16,med_vol,4,0
2015-02-09,74.44000244140625,32.0,0.02,0.65,1.96,1.31,0.63,18.55,104.9889,118.7,med_vol,0,1
2015-02-10,75.19000244140625,33.0,0.02,0.67,2.01,1.34,0.64,17.23,105.2897,119.32,med_vol,1,1
2015-02-11,76.51000213623047,34.0,0.02,0.67,2.0,1.33,0.64,16.96,105.7901,120.38,med_vol,2,0
2015-02-12,76.2300033569336,35.0,0.02,0.61,1.99,1.38,0.63,15.34,104.9385,118.72,med_vol,3,1
2015-02-13,75.73999786376953,36.0,0.02,0.66,2.02,1.36,0.64,14.69,104.8452,118.7,low_vol,4,0
2015-02-18,76.70999908447266,38.0,0.02,0.62,2.07,1.45,0.62,15.45,105.2514,119.19,med_vol,2,1
2015-02-19,79.41999816894531,39.0,0.02,0.67,2.11,1.44,0.62,15.29,105.1407,118.84,med_vol,3,0
2015-02-20,79.9000015258789,40.0,0.02,0.67,2.13,1.46,0.61,14.3,105.3387,118.68,low_vol,4,1
2015-02-23,78.83999633789062,41.0,0.01,0.64,2.06,1.42,0.61,14.56,105.5359,118.88,low_vol,0,0
2015-02-24,78.44999694824219,42.0,0.02,0.6,1.99,1.39,0.61,13.69,105.5472,119.13,low_vol,1,0
2015-02-25,79.55999755859375,43.0,0.02,0.61,1.96,1.35,0.61,13.84,105.0503,118.88,low_vol,2,0
2015-02-26,80.41000366210938,44.0,0.02,0.66,2.03,1.37,0.61,13.91,105.5021,119.36,low_vol,3,1
2015-02-27,78.97000122070312,45.0,0.02,0.63,2.0,1.37,0.61,13.34,105.5981,119.72,low_vol,4,0
2015-03-02,79.75,46.0,0.02,0.66,2.08,1.42,0.66,13.04,105.8151,120.06,low_vol,0,0
2015-03-03,79.5999984741211,47.0,0.01,0.68,2.12,1.44,0.66,13.86,105.5562,119.47,low_vol,1,1
2015-03-04,80.9000015258789,48.0,0.01,0.66,2.12,1.46,0.66,14.23,106.1333,119.76,low_vol,2,1
2015-03-06,80.01000213623047,50.0,0.02,0.73,2.24,1.51,0.64,15.2,107.4337,120.93,med_vol,4,1
2015-03-09,79.44000244140625,51.0,0.01,0.7,2.2,1.5,0.64,15.06,107.5199,121.17,med_vol,0,0
2015-03-10,77.55000305175781,52.0,0.03,0.7,2.14,1.44,0.65,16.69,108.1165,121.2,med_vol,1,0
2015-03-11,77.56999969482422,53.0,0.03,0.7,2.11,1.41,0.66,16.87,108.5235,121.5,med_vol,2,0
2015-03-12,78.93000030517578,54.0,0.03,0.67,2.1,1.43,0.67,15.42,108.1741,121.28,med_vol,3,1
2015-03-13,78.05000305175781,55.0,0.03,0.68,2.13,1.45,0.68,16.0,108.9174,121.17,med_vol,4,1
2015-03-16,78.06999969482422,56.0,0.02,0.66,2.1,1.44,0.68,15.61,108.6422,121.3,med_vol,0,0
2015-03-17,79.36000061035156,57.0,0.05,0.7,2.06,1.36,0.7,15.66,108.5805,121.28,med_vol,1,0
2015-03-18,80.91000366210938,58.0,0.02,0.57,1.93,1.36,0.7,13.97,108.408,120.92,low_vol,2,0
2015-03-19,82.75,0.0,0.02,0.63,1.98,1.35,0.7,14.07,108.1826,120.9,low_vol,3,0
2015-03-20,83.80000305175781,0.0,0.0,0.6,1.93,1.33,0.7,13.02,107.1671,120.28,low_vol,4,0
2015-03-23,84.43000030517578,0.0,0.02,0.6,1.92,1.32,0.7,13.41,106.5022,119.74,low_vol,0,0
2015-03-24,85.30999755859375,0.0,0.03,0.58,1.88,1.3,0.7,13.62,106.4401,119.9,low_vol,1,0
2015-03-25,82.91999816894531,1.0,0.02,0.59,1.93,1.34,0.7,15.44,106.2636,119.37,med_vol,2,1
2015-03-26,83.01000213623047,2.0,0.02,0.61,2.01,1.4,0.71,15.8,106.5582,119.01,med_vol,3,1
2015-03-27,83.30000305175781,3.0,0.02,0.58,1.95,1.37,0.7,15.07,106.8916,119.15,med_vol,4,0
2015-03-30,83.19999694824219,4.0,0.02,0.58,1.96,1.38,0.71,14.51,107.3941,120.11,low_vol,0,1
2015-03-31,82.22000122070312,5.0,0.05,0.56,1.94,1.38,0.69,15.29,107.4396,119.96,med_vol,1,0
2015-04-01,81.66999816894531,6.0,0.02,0.55,1.87,1.32,0.69,15.11,107.06,119.62,med_vol,2,0
2015-04-02,81.55999755859375,7.0,0.02,0.55,1.92,1.37,0.68,14.67,106.6738,119.74,low_vol,3,1
2015-04-06,82.44000244140625,8.0,0.02,0.51,1.92,1.41,0.68,14.74,105.7876,119.05,low_vol,0,1
2015-04-07,82.31999969482422,9.0,0.02,0.52,1.89,1.37,0.68,14.78,106.4488,120.36,low_vol,1,0
2015-04-08,82.27999877929688,10.0,0.02,0.54,1.92,1.38,0.68,13.98,106.4231,119.96,low_vol,2,1
2015-04-09,82.16999816894531,11.0,0.02,0.56,1.97,1.41,0.68,13.09,107.0335,120.32,low_vol,3,1
2015-04-10,82.04000091552734,12.0,0.01,0.57,1.96,1.39,0.68,12.58,107.4526,120.29,low_vol,4,0
2015-04-13,83.01000213623047,13.0,0.02,0.54,1.94,1.4,0.67,13.94,107.7508,120.32,low_vol,0,1
2015-04-14,83.5199966430664,14.0,0.02,0.53,1.9,1.37,0.68,13.67,107.0547,119.26,low_vol,1,0
2015-04-15,82.70999908447266,15.0,0.02,0.51,1.91,1.4,0.68,12.84,107.1855,119.23,low_vol,2,1
2015-04-16,82.30999755859375,16.0,0.03,0.5,1.9,1.4,0.67,12.6,106.2761,119.18,low_vol,3,0
2015-04-17,80.77999877929688,17.0,0.03,0.51,1.87,1.36,0.67,13.89,106.329,119.02,low_vol,4,0
2015-04-20,83.08999633789062,18.0,0.03,0.55,1.9,1.35,0.68,13.3,106.4902,119.27,low_vol,0,0
2015-04-21,83.62000274658203,19.0,0.02,0.55,1.92,1.37,0.68,13.25,106.5582,119.45,low_vol,1,1
2015-04-22,84.62999725341797,20.0,0.01,0.57,1.99,1.42,0.66,12.71,106.5815,119.9,low_vol,2,1
2015-04-23,82.41000366210938,21.0,0.01,0.55,1.96,1.41,0.66,12.48,106.1658,119.69,low_vol,3,0
2015-04-24,81.52999877929688,22.0,0.03,0.54,1.93,1.39,0.66,12.29,105.905,118.98,low_vol,4,0
2015-04-27,81.91000366210938,23.0,0.01,0.54,1.94,1.4,0.67,13.12,105.6891,119.12,low_vol,0,1
2015-04-28,80.68000030517578,24.0,0.0,0.56,2.0,1.44,0.67,12.41,105.1234,118.8,low_vol,1,1
2015-04-29,80.47000122070312,25.0,0.0,0.56,2.06,1.5,0.68,13.39,104.5634,118.83,low_vol,2,1
2015-04-30,78.7699966430664,26.0,0.0,0.58,2.05,1.47,0.69,14.55,105.312,119.86,low_vol,3,0
2015-05-01,78.98999786376953,27.0,0.0,0.6,2.12,1.52,0.69,12.7,105.6382,120.21,low_vol,4,1
2015-05-04,78.80999755859375,28.0,0.01,0.6,2.16,1.56,0.69,12.85,105.6679,120.25,low_vol,0,1
2015-05-05,77.55999755859375,29.0,0.01,0.62,2.19,1.57,0.69,14.31,105.2396,119.87,low_vol,1,1
2015-05-06,78.0999984741211,30.0,0.02,0.65,2.25,1.6,0.69,15.15,104.6935,119.42,med_vol,2,1
2015-05-07,78.43000030517578,31.0,0.01,0.63,2.18,1.55,0.71,15.13,105.1941,119.74,med_vol,3,0
2015-05-08,78.51000213623047,32.0,0.01,0.59,2.16,1.57,0.7,12.86,104.8424,119.78,low_vol,4,1
2015-05-11,78.01000213623047,33.0,0.02,0.62,2.28,1.66,0.69,13.85,105.3075,120.05,low_vol,0,1
2015-05-12,77.45999908447266,34.0,0.01,0.61,2.28,1.67,0.7,13.86,104.8924,119.8,low_vol,1,1
2015-05-13,78.44000244140625,35.0,0.02,0.59,2.27,1.68,0.7,13.76,104.3608,119.09,low_vol,2,1
2015-05-14,81.37000274658203,36.0,0.0,0.56,2.23,1.67,0.69,12.74,104.2359,119.2,low_vol,3,0
2015-05-15,80.41999816894531,37.0,0.02,0.55,2.14,1.59,0.69,12.38,104.0202,119.36,low_vol,4,0
2015-05-18,80.87999725341797,38.0,0.01,0.58,2.23,1.65,0.69,12.73,104.6068,119.82,low_vol,0,1
2015-05-19,80.62999725341797,39.0,0.02,0.63,2.27,1.64,0.7,12.85,105.3448,120.58,low_vol,1,0
2015-05-20,80.55000305175781,40.0,0.02,0.6,2.26,1.66,0.7,12.88,105.5605,121.28,low_vol,2,1
2015-05-21,80.4800033569336,41.0,0.02,0.6,2.19,1.59,0.71,12.11,105.3808,121.06,low_vol,3,0
2015-05-22,80.54000091552734,42.0,0.01,0.64,2.21,1.57,0.71,12.13,105.8487,121.45,low_vol,4,0
2015-05-26,79.33000183105469,43.0,0.01,0.64,2.14,1.5,0.71,14.06,106.7294,123.08,low_vol,1,0
2015-05-27,80.55000305175781,44.0,0.02,0.64,2.14,1.5,0.72,13.27,106.908,123.76,low_vol,2,0
2015-05-28,80.1500015258789,45.0,0.01,0.62,2.13,1.51,0.72,13.31,106.92,124.18,low_vol,3,1
2015-05-29,79.19000244140625,46.0,0.01,0.61,2.12,1.51,0.73,13.84,106.7388,123.98,low_vol,4,0
2015-06-01,80.29000091552734,47.0,0.02,0.64,2.19,1.55,0.74,13.97,107.2238,124.64,low_vol,0,0
2015-06-02,80.44000244140625,48.0,0.02,0.64,2.27,1.63,0.75,14.24,106.4507,124.19,low_vol,1,1
2015-06-03,82.44000244140625,49.0,0.02,0.69,2.38,1.69,0.74,13.66,106.1443,124.06,low_vol,2,1
2015-06-04,82.05000305175781,50.0,0.02,0.66,2.31,1.65,0.74,14.71,106.4725,124.56,low_vol,3,0
2015-06-05,82.13999938964844,51.0,0.02,0.73,2.41,1.68,0.74,14.21,107.1336,125.58,low_vol,4,1
2015-06-08,80.66999816894531,52.0,0.01,0.7,2.39,1.69,0.74,15.29,106.7693,125.08,med_vol,0,1
2015-06-09,80.66999816894531,53.0,0.01,0.72,2.42,1.7,0.74,14.47,106.2238,124.16,low_vol,1,1
2015-06-10,82.16000366210938,54.0,0.01,0.75,2.5,1.75,0.74,13.22,105.8037,122.72,low_vol,2,1
2015-06-11,81.83000183105469,55.0,0.01,0.73,2.39,1.66,0.74,12.85,106.0934,123.62,low_vol,3,0
2015-06-12,81.52999877929688,56.0,0.01,0.74,2.39,1.65,0.74,13.78,105.9015,123.23,low_vol,4,0
2015-06-15,80.70999908447266,57.0,0.0,0.72,2.36,1.64,0.76,15.39,105.9989,123.38,med_vol,0,0
2015-06-16,81.05999755859375,58.0,0.0,0.71,2.32,1.61,0.76,14.81,106.0473,123.39,low_vol,1,0
2015-06-17,81.79000091552734,59.0,0.0,0.67,2.32,1.65,0.76,14.5,106.058,124.25,low_vol,2,1
2015-06-18,82.91000366210938,60.0,0.0,0.66,2.35,1.69,0.77,13.19,105.102,122.87,low_vol,3,1
2015-06-19,82.51000213623047,61.0,0.0,0.65,2.26,1.61,0.77,13.96,105.4496,122.7,low_vol,4,0
2015-06-22,84.73999786376953,62.0,0.0,0.68,2.37,1.69,0.76,12.74,105.3846,123.28,low_vol,0,1
2015-06-23,87.87999725341797,0.0,0.0,0.7,2.42,1.72,0.77,12.11,105.9678,123.71,low_vol,1,1
2015-06-24,88.86000061035156,0.0,0.0,0.68,2.38,1.7,0.77,13.26,106.2522,124.24,low_vol,2,0
2015-06-25,87.9800033569336,1.0,0.0,0.68,2.4,1.72,0.77,14.01,106.1515,123.63,low_vol,3,1
2015-06-26,88.01000213623047,2.0,0.0,0.72,2.49,1.77,0.76,14.02,106.4116,123.92,low_vol,4,1
2015-06-29,85.80000305175781,3.0,0.0,0.64,2.33,1.69,0.79,18.85,106.3785,122.5,med_vol,0,0
2015-06-30,85.7699966430664,4.0,0.02,0.64,2.35,1.71,0.79,18.23,106.5191,122.1,med_vol,1,1
2015-07-01,86.91000366210938,5.0,0.01,0.69,2.43,1.74,0.78,16.09,107.0101,123.02,med_vol,2,1
2015-07-02,87.29000091552734,6.0,0.01,0.64,2.4,1.76,0.78,16.79,106.9106,123.14,med_vol,3,1
2015-07-06,87.55000305175781,7.0,0.01,0.6,2.3,1.7,0.79,17.01,107.1343,122.53,med_vol,0,0
2015-07-07,87.22000122070312,8.0,0.02,0.58,2.27,1.69,0.8,16.09,107.785,122.16,med_vol,1,0
2015-07-08,85.6500015258789,9.0,0.02,0.55,2.22,1.67,0.8,19.66,107.4734,120.54,med_vol,2,0
2015-07-09,85.87999725341797,10.0,0.02,0.6,2.32,1.72,0.8,19.97,107.5595,121.22,med_vol,3,1
2015-07-10,87.94999694824219,11.0,0.01,0.65,2.42,1.77,0.8,16.83,107.213,122.75,med_vol,4,1
2015-07-13,90.0999984741211,0.0,0.02,0.69,2.44,1.75,0.79,13.9,107.5849,123.35,low_vol,0,0
2015-07-14,89.68000030517578,1.0,0.03,0.66,2.41,1.75,0.8,13.37,107.4843,123.39,low_vol,1,0
2015-07-15,89.76000213623047,2.0,0.03,0.64,2.36,1.72,0.81,13.23,108.0149,123.89,low_vol,2,0
2015-07-16,90.8499984741211,0.0,0.03,0.67,2.36,1.69,0.81,12.11,108.1726,124.04,low_vol,3,0
2015-07-17,94.97000122070312,0.0,0.03,0.68,2.34,1.66,0.81,11.95,108.5374,124.0,low_vol,4,0
2015-07-20,97.91000366210938,0.0,0.03,0.71,2.38,1.67,0.81,12.25,108.6944,124.24,low_vol,0,1
2015-07-21,98.38999938964844,0.0,0.04,0.71,2.35,1.64,0.82,12.22,108.3893,123.93,low_vol,1,0
2015-07-22,97.04000091552734,1.0,0.04,0.75,2.33,1.58,0.83,12.12,108.7817,124.08,low_vol,2,0
2015-07-23,95.44000244140625,2.0,0.04,0.71,2.28,1.57,0.82,12.64,108.7565,123.88,low_vol,3,0
2015-07-24,96.94999694824219,3.0,0.04,0.7,2.27,1.57,0.83,13.74,109.0174,123.74,low_vol,4,0
2015-07-27,94.16999816894531,4.0,0.04,0.68,2.23,1.55,0.84,15.6,108.6924,123.24,med_vol,0,0
2015-07-28,95.29000091552734,5.0,0.05,0.69,2.26,1.57,0.84,13.44,108.6881,123.52,low_vol,1,1
2015-07-29,96.98999786376953,6.0,0.05,0.7,2.29,1.59,0.84,12.5,108.604,123.86,low_vol,2,1
2015-07-30,95.20999908447266,7.0,0.05,0.72,2.28,1.56,0.84,12.13,109.4328,124.38,low_vol,3,0
2015-07-31,94.01000213623047,8.0,0.04,0.67,2.2,1.53,0.84,12.12,108.7819,123.94,low_vol,4,0
2015-08-03,94.13999938964844,9.0,0.03,0.68,2.16,1.48,0.85,12.56,109.214,123.98,low_vol,0,0
2015-08-04,94.05999755859375,10.0,0.05,0.74,2.23,1.49,0.85,13.0,109.2244,124.0,low_vol,1,1
2015-08-05,96.44000244140625,11.0,0.05,0.73,2.28,1.55,0.85,12.51,109.842,124.84,low_vol,2,1
2015-08-06,95.12000274658203,12.0,0.04,0.71,2.23,1.52,0.86,13.77,109.722,124.6,low_vol,3,0
2015-08-07,94.30000305175781,13.0,0.03,0.73,2.18,1.45,0.86,13.39,109.4376,124.27,low_vol,4,0
2015-08-10,94.1500015258789,14.0,0.03,0.73,2.24,1.51,0.86,12.23,109.1931,124.55,low_vol,0,1
2015-08-11,93.62000274658203,15.0,0.06,0.68,2.15,1.47,0.87,13.71,109.9464,124.9,low_vol,1,0
2015-08-12,94.19000244140625,16.0,0.06,0.67,2.14,1.47,0.88,13.61,109.4655,123.87,low_vol,2,0
2015-08-13,93.43000030517578,17.0,0.06,0.72,2.19,1.47,0.89,13.49,109.9025,124.32,low_vol,3,0
2015-08-14,94.41999816894531,18.0,0.04,0.73,2.2,1.47,0.88,12.83,109.9174,124.27,low_vol,4,0
2015-08-17,93.93000030517578,19.0,0.03,0.72,2.16,1.44,0.88,13.02,110.1435,124.33,low_vol,0,0
2015-08-18,95.16999816894531,20.0,0.05,0.74,2.2,1.46,0.87,13.79,110.2504,124.39,low_vol,1,1
2015-08-19,95.30999755859375,21.0,0.05,0.67,2.12,1.45,0.88,15.25,110.4333,124.1,med_vol,2,0
2015-08-20,90.55999755859375,22.0,0.01,0.69,2.09,1.4,0.88,19.14,110.1077,123.54,med_vol,3,0
2015-08-21,86.05999755859375,23.0,0.02,0.64,2.05,1.41,0.89,28.03,110.1443,122.11,high_vol,4,1
2015-08-24,82.08999633789062,24.0,0.02,0.59,2.01,1.42,0.9,40.74,109.9306,118.56,high_vol,0,1
2015-08-25,83.0,25.0,0.04,0.67,2.12,1.45,0.9,36.02,110.3394,119.91,high_vol,1,1
2015-08-26,87.19000244140625,26.0,0.03,0.67,2.18,1.51,0.9,30.32,110.5807,119.07,high_vol,2,1
2015-08-27,89.7300033569336,27.0,0.02,0.68,2.18,1.5,0.89,26.1,110.4834,120.89,high_vol,3,0
2015-08-28,91.01000213623047,28.0,0.02,0.72,2.19,1.47,0.87,26.05,110.6714,121.32,high_vol,4,0
2015-08-31,89.43000030517578,29.0,0.0,0.74,2.21,1.47,0.88,28.43,110.5621,121.26,high_vol,0,0
2015-09-01,87.2300033569336,30.0,0.01,0.7,2.17,1.47,0.89,31.4,110.4506,119.94,high_vol,1,0
2015-09-02,89.88999938964844,31.0,0.01,0.72,2.2,1.48,0.87,26.09,110.7979,120.0,high_vol,2,1
2015-09-03,88.1500015258789,32.0,0.02,0.71,2.18,1.47,0.86,25.61,110.8566,120.2,high_vol,3,0
2015-09-04,88.26000213623047,33.0,0.02,0.71,2.13,1.42,0.86,27.8,111.1018,119.05,high_vol,4,0
2015-09-08,89.52999877929688,34.0,0.02,0.74,2.2,1.46,0.84,24.9,110.7942,119.72,med_vol,1,0
2015-09-09,90.44000244140625,35.0,0.02,0.75,2.21,1.46,0.84,26.23,110.9225,120.94,high_vol,2,0
2015-09-10,91.9800033569336,36.0,0.02,0.75,2.23,1.48,0.84,24.37,110.6331,120.71,med_vol,3,1
2015-09-11,92.05000305175781,37.0,0.04,0.71,2.2,1.49,0.85,23.2,110.6109,120.66,med_vol,4,1
2015-09-14,92.30999755859375,38.0,0.02,0.73,2.18,1.45,0.85,24.25,110.5005,119.92,med_vol,0,0
2015-09-15,92.9000015258789,39.0,0.0,0.82,2.28,1.46,0.84,22.54,110.6394,120.3,med_vol,1,1
2015-09-16,93.44999694824219,40.0,0.0,0.82,2.3,1.48,0.84,21.35,110.1021,120.62,med_vol,2,1
2015-09-17,94.33999633789062,41.0,0.0,0.7,2.21,1.51,0.83,21.14,110.1212,120.9,med_vol,3,1
2015-09-18,94.4000015258789,42.0,0.0,0.69,2.13,1.44,0.83,22.28,109.8165,119.85,med_vol,4,0
2015-09-21,95.55000305175781,43.0,0.0,0.72,2.2,1.48,0.83,20.14,110.6414,120.46,med_vol,0,1
2015-09-22,92.95999908447266,44.0,0.0,0.69,2.14,1.45,0.83,22.44,111.1967,120.04,med_vol,1,0
2015-09-23,93.97000122070312,45.0,0.0,0.7,2.16,1.46,0.83,22.13,111.6287,120.12,med_vol,2,1
2015-09-24,94.41000366210938,46.0,0.0,0.67,2.13,1.46,0.85,23.47,111.4454,119.54,med_vol,3,0
2015-09-25,92.7699966430664,47.0,0.0,0.7,2.17,1.47,0.85,23.62,111.3725,120.74,med_vol,4,1
2015-09-28,89.20999908447266,48.0,0.0,0.67,2.1,1.43,0.86,27.63,111.3914,119.82,high_vol,0,0
2015-09-29,86.66999816894531,49.0,0.0,0.64,2.05,1.41,0.86,26.83,111.5219,119.76,high_vol,1,0
2015-09-30,89.9000015258789,50.0,0.0,0.64,2.06,1.42,0.87,24.5,111.3311,119.81,med_vol,2,1
2015-10-01,90.94999694824219,51.0,0.0,0.64,2.05,1.41,0.87,22.55,111.0439,119.58,med_vol,3,0
2015-10-02,92.06999969482422,52.0,0.0,0.58,1.99,1.41,0.87,20.94,110.7006,119.42,med_vol,4,0
2015-10-05,94.01000213623047,53.0,0.0,0.61,2.07,1.46,0.87,19.54,110.4445,120.36,med_vol,0,1
2015-10-06,92.80000305175781,54.0,0.0,0.61,2.05,1.44,0.87,19.4,110.1371,120.18,med_vol,1,0
2015-10-07,92.4000015258789,55.0,0.0,0.65,2.08,1.43,0.85,18.4,109.8162,119.9,med_vol,2,0
2015-10-08,92.47000122070312,56.0,0.0,0.65,2.12,1.47,0.84,17.42,109.6452,119.94,med_vol,3,1
2015-10-09,93.23999786376953,57.0,0.01,0.65,2.12,1.47,0.84,17.08,109.0782,120.3,med_vol,4,0
2015-10-13,94.12000274658203,59.0,0.0,0.64,2.06,1.42,0.83,17.67,109.4119,119.8,med_vol,1,0
2015-10-14,94.06999969482422,60.0,0.0,0.57,1.99,1.42,0.83,18.03,109.1244,119.21,med_vol,2,0
2015-10-15,95.95999908447266,61.0,0.0,0.61,2.04,1.43,0.83,16.05,108.6671,118.26,med_vol,3,1
2015-10-16,97.54000091552734,62.0,0.03,0.61,2.04,1.43,0.82,15.05,108.9956,119.6,med_vol,4,0
2015-10-19,98.47000122070312,0.0,0.06,0.61,2.04,1.43,0.81,14.98,109.3858,119.5,low_vol,0,0
2015-10-20,97.0,1.0,0.08,0.66,2.08,1.42,0.8,15.75,109.3368,119.79,med_vol,1,0
2015-10-21,97.11000061035156,2.0,0.01,0.64,2.04,1.4,0.8,16.7,109.7746,119.91,med_vol,2,0
2015-10-22,99.66999816894531,0.0,0.02,0.61,2.04,1.43,0.79,14.45,110.0342,120.5,low_vol,3,1
2015-10-23,102.19000244140625,0.0,0.01,0.66,2.09,1.43,0.78,14.46,110.4329,121.2,low_vol,4,0
2015-10-26,103.7699966430664,0.0,0.01,0.66,2.07,1.41,0.77,15.29,110.2089,120.87,med_vol,0,0
2015-10-27,103.69999694824219,1.0,0.01,0.65,2.05,1.4,0.77,15.43,110.4875,120.29,med_vol,1,0
2015-10-28,104.19999694824219,0.0,0.03,0.73,2.1,1.37,0.77,14.33,110.2334,120.56,low_vol,2,0
2015-10-29,104.87999725341797,0.0,0.02,0.75,2.19,1.44,0.79,14.61,110.8083,121.14,low_vol,3,1
2015-10-30,101.97000122070312,1.0,0.01,0.75,2.16,1.41,0.8,15.07,110.2079,120.7,med_vol,4,0
2015-11-02,103.30999755859375,2.0,0.01,0.77,2.2,1.43,0.79,14.15,110.2188,120.7,low_vol,0,0
2015-11-03,102.58000183105469,3.0,0.07,0.8,2.23,1.43,0.78,14.54,110.244,121.2,low_vol,1,0
2015-11-04,103.94000244140625,4.0,0.07,0.84,2.25,1.41,0.77,15.51,110.7139,121.52,med_vol,2,0
2015-11-05,108.76000213623047,0.0,0.04,0.85,2.26,1.41,0.77,15.05,110.8302,121.71,med_vol,3,0
